DATE,Volume BTC,Miners Revenue
6/29/2014,986521.4977,2597368
6/30/2014,7341093.031,1943700
07-01-2014,7233282.594,2265705.9
07-02-2014,4473747.89,2281152
07-03-2014,2873518.205,2148517.44
07-04-2014,5984390.056,2548314.9
07-05-2014,1483175.518,2409626.24
07-06-2014,2033092.691,2369185.66
07-07-2014,4154806.792,2167600.3
07-08-2014,1898911.716,2533469.4
07-09-2014,1504875.442,2490612.24
07-10-2014,3861342.391,2392970.58
07-11-2014,3164691.204,2370595.91
07-12-2014,3241515.398,2612605.32
7/13/2014,2537902.197,2434643.1
7/14/2014,2119002.357,2264500.8
7/15/2014,2130092.223,2156791.37
7/16/2014,2671748.782,2562788.76
7/17/2014,4091992.926,2683662
7/18/2014,2412825.535,2510621.96
7/19/2014,1920723.957,2719265.2
7/20/2014,1011690.671,2656636.43
7/21/2014,2279965.493,2312487.9
7/22/2014,2102604.175,2227013.58
7/23/2014,1821393.437,2277178.61
7/24/2014,6237962.004,2245407.3
7/25/2014,3341942.564,2371191.65
7/26/2014,2386789.842,2090942.92
7/27/2014,2257131.113,2389592.83
7/28/2014,5624067.348,2000946.64
7/29/2014,2815216.594,2171902.5
7/30/2014,4145810.979,2514709.8
7/31/2014,6917701.922,2262546
08-01-2014,7216949.141,2308439.9
08-02-2014,2711525.266,2504792.06
08-03-2014,1719802.618,2245920.32
08-04-2014,2323087.959,2010486.9
08-05-2014,4052712.01,1921655.52
08-06-2014,4620012.306,2231599.2
08-07-2014,3166937.845,2311376.64
08-08-2014,2961285.448,2378414.8
08-09-2014,1171969.14,2551035.74
08-10-2014,1745276.31,2641031.16
08-11-2014,2371659.35,2640682.17
08-12-2014,4574834.839,2584002.98
8/13/2014,13355520.18,2165901.18
8/14/2014,12855082.69,2223314.92
8/15/2014,8298506.791,2034983.6
8/16/2014,6187407.026,2183101
8/17/2014,6020978.092,2047204.56
8/18/2014,12555610.85,2053013.15
8/19/2014,8989449.079,2516475
8/20/2014,8069204.962,2009922.6
8/21/2014,8433115.222,2214059.58
8/22/2014,8286029.155,2091138.75
8/23/2014,4840024.884,1982263.92
8/24/2014,3707719.627,2098161
8/25/2014,2916764.294,1694749.56
8/26/2014,3517602.571,2134744.77
8/27/2014,3748502.083,2077894.24
8/28/2014,4062969.757,2310083.65
8/29/2014,3752062.199,2129878.4
8/30/2014,2341133.765,2171218.92
8/31/2014,4680272.993,2334454.32
09-01-2014,4469424.454,1814538.4
09-02-2014,3493402.37,1734368.9
09-03-2014,2489654.969,1884421.36
09-04-2014,5008741.256,2034396
09-05-2014,5118483.652,1814873.85
09-06-2014,1606067.513,2025388.9
09-07-2014,1387220.616,1979673.78
09-08-2014,6226048.984,1828275.96
09-09-2014,3335590.916,1545448.24
09-10-2014,6346407.796,1898407.42
09-11-2014,4074503.78,1904140
09-12-2014,3468571.793,1898185.05
9/13/2014,2844690.849,2127699.24
9/14/2014,1850051.209,2025587.4
9/15/2014,2524429.506,1763838.3
9/16/2014,2796018.22,1983852
9/17/2014,5007061.594,2122176
9/18/2014,6474529.07,1985517.03
9/19/2014,13959017.81,1619892.29
9/20/2014,8717319.115,1801037.04
9/21/2014,5180652.93,1781219.2
9/22/2014,4898291.212,1577856.3
9/23/2014,5500695.697,1601478
9/24/2014,12703948.85,1765648.08
9/25/2014,6189931.289,1668231.04
9/26/2014,4146170.298,1548445.08
9/27/2014,2409099.758,1286776.14
9/28/2014,3971546.275,1324680
9/29/2014,7778308.242,1321894.34
9/30/2014,5461742.926,1458738.04
10-01-2014,7052814.382,1401226.99
10-02-2014,3450003.572,1394779.35
10-03-2014,5568420.739,1286220
10-04-2014,9352563.977,1205568
10-05-2014,14715813.36,1310061.87
10-06-2014,28089071.53,1328774.4
10-07-2014,8268087.292,1252691.6
10-08-2014,9273578.803,1138502.88
10-09-2014,15131487.59,1350163.22
10-10-2014,11248182.13,1431572.36
10-11-2014,3618894.285,1290564.15
10-12-2014,3761063.583,1353884.13
10/13/2014,8081594.465,1463662.02
10/14/2014,12614893.75,1446969.57
10/15/2014,8751642.324,1452678
10/16/2014,6974276.305,1422111.24
10/17/2014,5953062.278,1286691.63
10/18/2014,3032030.329,1650684.48
10/19/2014,1463419.636,1307006.4
10/20/2014,4094610.973,1332696.9
10/21/2014,3184745.494,1359144
10/22/2014,3342809.099,1650923.7
10/23/2014,6378388.125,1305632.13
10/24/2014,6960388.605,1465384.48
10/25/2014,3913031.761,1329619.79
10/26/2014,2890240.632,1158701.8
10/27/2014,2725857.574,1332240.5
10/28/2014,2622826.729,1335639.22
10/29/2014,4210924.882,1241173.89
10/30/2014,3671261.965,1462243
10/31/2014,4354922.073,1606897.35
11-01-2014,3981304.063,1313816.07
11-02-2014,3637782.518,1342197.92
11-03-2014,3473706.227,1266423.47
11-04-2014,4549999.068,1353011.52
11-05-2014,4919218.313,1372405.87
11-06-2014,4520802.114,1265878.48
11-07-2014,3681058.275,1236927.64
11-08-2014,1077208.905,1352580.24
11-09-2014,3014861.332,1243626.6
11-10-2014,7095171.621,1489196.94
11-11-2014,3730304.515,1291511.52
11-12-2014,13701896.4,1457077.16
11/13/2014,19558835.4,1490042.4
11/14/2014,14005578.12,1452599.28
11/15/2014,5008203.541,1403379.54
11/16/2014,4219656.246,1394951.4
11/17/2014,8319084.817,1443522.72
11/18/2014,6157877.815,1429601.33
11/19/2014,4134954.046,1288459.26
11/20/2014,5695435.058,1243162.9
11/21/2014,5580672.79,1111029.7
11/22/2014,2498648.388,1425167.8
11/23/2014,1909531.385,1283532.64
11/24/2014,6048700.442,1492608
11/25/2014,7808526.35,1223868.36
11/26/2014,4289865.238,1332726.72
11/27/2014,3447448.614,1224429.32
11/28/2014,4143427.005,1461602.32
11/29/2014,3675373.639,1428154.92
11/30/2014,1378610.325,1470379.56
12-01-2014,2142298.704,1369993.08
12-02-2014,2688428.191,1361198.52
12-03-2014,3147124.924,1149123.5
12-04-2014,4490174.357,1380382.38
12-05-2014,2895748.427,1407286.74
12-06-2014,1743444.376,1360045.8
12-07-2014,891903.195,1149733.8
12-08-2014,3089535.823,1380691.62
12-09-2014,7768458.049,1222161.81
12-10-2014,2043127.042,1443188.64
12-11-2014,5803133.702,1295135.7
12-12-2014,2743962.425,1264439.88
12/13/2014,2120593.002,1255861.35
12/14/2014,1445863.678,1169356.8
12/15/2014,2792637.419,1351903.85
12/16/2014,5806208.802,1124341.47
12/17/2014,7045461.436,1014421.6
12/18/2014,7102865.206,1108773
12/19/2014,5278321.875,989099.82
12/20/2014,4201699.027,1152000.9
12/21/2014,2065043.559,1188717.48
12/22/2014,3999684.272,1076732.14
12/23/2014,2639069.78,1369405.44
12/24/2014,2076350.076,1240583.33
12/25/2014,1506598.718,1351958.54
12/26/2014,1370436.176,1186373.44
12/27/2014,2924530.552,1263774.55
12/28/2014,1789810.033,1329372.5
12/29/2014,1612460.872,1333123.11
12/30/2014,2454059.749,1146848.67
12/31/2014,2366224.101,1233733.8
01-01-2015,1546927.093,1312680.6
01-02-2015,1016669.632,1267761.5
01-03-2015,3629503.461,1242878.63
01-04-2015,11849100.4,1129778.1
01-05-2015,10769340.83,1166988.8
01-06-2015,10769340.83,1089761.6
01-07-2015,10769340.83,1027758.4
01-08-2015,10769340.83,938075.2
01-09-2015,10769340.83,1056268.8
01-10-2015,10206899.67,984120
01-11-2015,2847004.613,1004330.25
01-12-2015,3371922.799,1115640
1/13/2015,10679959.79,609318.71
1/14/2015,20003943.79,668935
1/15/2015,19804382.73,761422.01
1/16/2015,10063648.17,768009
1/17/2015,4567169.464,677501.44
1/18/2015,3721863.955,789179.66
1/19/2015,2677624.611,826197.1
1/20/2015,3255763.955,641951.86
1/21/2015,2988445.537,739857.6
1/22/2015,7856570.195,880165.7
1/23/2015,3662928.212,725422.39
1/24/2015,2839467.847,742971.68
1/25/2015,6624843.332,781361.82
1/26/2015,15302136.41,866260.77
1/27/2015,6818344.422,967817.14
1/28/2015,3953455.434,987528.5
1/29/2015,7780990.202,993622.59
1/30/2015,5417548.378,802163.46
1/31/2015,3253319.917,892843.9
02-01-2015,4223952.118,940487.92
02-02-2015,3867133.975,822201
02-03-2015,4094181.676,801295.88
02-04-2015,4041719.039,898474.72
02-05-2015,3103400.582,801443.19
02-06-2015,2428434.543,966981.42
02-07-2015,1614452.685,970889.92
02-08-2015,3802427.604,717658.5
02-09-2015,3550609.459,856876.32
02-10-2015,2058429.798,828682.24
02-11-2015,2290977.897,835570.36
02-12-2015,1667205.478,757105.79
2/13/2015,4783505.351,843389.1
2/14/2015,3932517.324,991297.71
2/15/2015,7200685.85,820538.37
2/16/2015,4051377.606,935184.9
2/17/2015,2923405.966,949160
2/18/2015,3259977.946,948874.8
2/19/2015,1863197.017,993659.67
2/20/2015,2844072.146,1013940.28
2/21/2015,948087.4528,850966.24
2/22/2015,1342658.74,893732
2/23/2015,1489492.045,815115.42
2/24/2015,1422548.459,831706.4
2/25/2015,1091100.678,934079.85
2/26/2015,1306098.483,858325
2/27/2015,5142151.576,1006856
2/28/2015,1809685.331,857096.24
03-01-2015,1166508.164,931320.72
03-02-2015,4190275.839,993508.46
03-03-2015,6322638.075,1065967
03-04-2015,4175486.612,1109701
03-05-2015,3247071.615,760764.32
03-06-2015,2790042.69,1079500.04
03-07-2015,1278948.674,975886.54
03-08-2015,1598282.264,1071653.31
03-09-2015,2624649.3,952708.72
03-10-2015,4541544.016,1114781.46
03-11-2015,2017351.323,1221552.85
03-12-2015,2264480.103,992985.21
3/13/2015,2829325.031,1009810.88
3/14/2015,1667974.394,955514.02
3/15/2015,696621.6761,1045239.02
3/16/2015,1924370.486,956704.32
3/17/2015,1638629.867,1030114.78
3/18/2015,3990297.827,941109
3/19/2015,5077345.218,935886.42
3/20/2015,2211571.493,919951.8
3/21/2015,1199329.84,925351.87
3/22/2015,739422.5997,869288.5
3/23/2015,2600779.006,1015589.19
3/24/2015,4563612.295,1038159.87
3/25/2015,3800537.269,1023257.2
3/26/2015,1879171.379,942153.22
3/27/2015,1762548.2,1072838.45
3/28/2015,1454108.684,946218.24
3/29/2015,1394413.524,924217.35
3/30/2015,2020679.428,873821.52
3/31/2015,1931577.517,908277.88
04-01-2015,1486479.409,865953.6
04-02-2015,2073907.998,931756.04
04-03-2015,1958133.003,963883.71
04-04-2015,815494.561,980821.05
04-05-2015,1211778.66,973886.67
04-06-2015,1564105.637,825228
04-07-2015,1531937.935,1019620.68
04-08-2015,2669120.529,735211.1
04-09-2015,2216224.724,879723.18
04-10-2015,2675116.129,843606.09
04-11-2015,1140185.631,814721.4
04-12-2015,675937.4314,808298.64
4/13/2015,2112299.331,800004.6
4/14/2015,4257460.584,856656
4/15/2015,2666738.767,676586.4
4/16/2015,2376336.693,795633.3
4/17/2015,2048217.22,749061.88
4/18/2015,1085148.339,742104.16
4/19/2015,1282638.288,770156.64
4/20/2015,1314495.733,935583.95
4/21/2015,1214171.137,897496.08
4/22/2015,3082931.511,852287.94
4/23/2015,2574137.143,815702.72
4/24/2015,1785947.069,696484.88
4/25/2015,1441666.346,902741.4
4/26/2015,2205193.133,816453.96
4/27/2015,2518529.62,771274.35
4/28/2015,2701221.051,877280.4
4/29/2015,1833578.514,731686.98
4/30/2015,2664411.21,785569.33
05-01-2015,2008394.005,861356.7
05-02-2015,1266259.35,863705.57
05-03-2015,1041482.494,832645.62
05-04-2015,1535336.538,782431.21
05-05-2015,2093073.881,907195.56
05-06-2015,1347892.373,846721.89
05-07-2015,2515896.027,945553.59
05-08-2015,2975459.388,909134.8
05-09-2015,1638017.405,762777.12
05-10-2015,812668.8084,775494
05-11-2015,1904904.063,913514.79
05-12-2015,2404838.896,957828.66
5/13/2015,1396294.364,986656.8
5/14/2015,2207220.564,837456.48
5/15/2015,1531716.976,983664
5/16/2015,795922.6614,760292.19
5/17/2015,735036.9233,1022577.86
5/18/2015,1151300.876,813151.55
5/19/2015,1645994.514,792416.6
5/20/2015,1878977.716,836349
5/21/2015,1188036.812,906004
5/22/2015,2072782.039,857382.5
5/23/2015,1284918.23,719414.01
5/24/2015,704331.906,850507.02
5/25/2015,1090396.644,851874.75
5/26/2015,1966702.791,800308.48
5/27/2015,1917704.589,855635
5/28/2015,1329201.296,784167.68
5/29/2015,1599476.104,929799.54
5/30/2015,1100197.163,720632.16
5/31/2015,862849.4402,855431.6
06-01-2015,2404867.597,771728
06-02-2015,2086859.886,824901.27
06-03-2015,1172704.722,807176.43
06-04-2015,1129310.375,804501.18
06-05-2015,1887450.543,799318.9
06-06-2015,803238.4779,906939.6
06-07-2015,781109.4909,932248.8
06-08-2015,1672692.119,807120
06-09-2015,2215932.111,935586.6
06-10-2015,1320103.418,905199.7
06-11-2015,1390374.471,891497
06-12-2015,1164648.427,786071.64
6/13/2015,802279.9441,913282.74
6/14/2015,1187052.314,844662
6/15/2015,2207160.224,890981.28
6/16/2015,4056676.692,759112.9
6/17/2015,4321270.169,893357.04
6/18/2015,3052713.674,960479.25
6/19/2015,1502419.595,999108.3
6/20/2015,1498695.213,823037.76
6/21/2015,488875.567,742685.61
6/22/2015,1174145.21,917161.05
6/23/2015,1177823.523,877380.24
6/24/2015,1660686.69,912266.24
6/25/2015,1256182.329,971550.72
6/26/2015,960393.3307,896744.42
6/27/2015,1655413.084,799424.5
6/28/2015,1776223.699,917924.4
6/29/2015,3466515.289,873579.6
6/30/2015,5102700.852,945633.06
07-01-2015,3870044.778,940636.8
07-02-2015,2669145.663,898066.26
07-03-2015,2179138.463,1039532.5
07-04-2015,1875664.258,1004340.48
07-05-2015,4223919.901,986961.56
07-06-2015,6496801.867,1169750.23
07-07-2015,4037671.083,1000621.44
07-08-2015,4469428.104,1051752
07-09-2015,3839394.284,945214.56
07-10-2015,7216507.331,1130127.24
07-11-2015,4683709.261,1074503.5
07-12-2015,6677463.455,1081003.5
7/13/2015,8667679.213,1060744.1
7/14/2015,3289740.472,1025923.61
7/15/2015,2047775.775,1128304.1
7/16/2015,6262766.452,945029.52
7/17/2015,3553708.156,1007435.76
7/18/2015,2954144.368,1124555.52
7/19/2015,1334571.81,991991.37
7/20/2015,2502265.57,1011196.84
7/21/2015,2083742.551,984206.16
7/22/2015,2490978.024,1028008.16
7/23/2015,2030312.575,1037676.64
7/24/2015,3887226.083,1213267.9
7/25/2015,2821464.943,1104263.52
7/26/2015,1633205.212,1014092.77
7/27/2015,2693970.016,1135825.74
7/28/2015,3886676.369,1056073.48
7/29/2015,2745024.716,1093613.4
7/30/2015,2745976.513,994670.04
7/31/2015,2293641.883,999862.58
08-01-2015,2084708.438,1160777.2
08-02-2015,1231691.557,1108164.12
08-03-2015,1780252.127,1051958.61
08-04-2015,1718770.864,1035690
08-05-2015,1847303.662,900084.96
08-06-2015,1891671.654,979548.5
08-07-2015,2555552.5,999936.81
08-08-2015,2251104.136,1065525.72
08-09-2015,2590061.866,900570.06
08-10-2015,2729155.286,1162172.07
08-11-2015,1851465.456,1130128.35
08-12-2015,2902827.011,830459
8/13/2015,2601765.979,997387.5
8/14/2015,2537895.246,900557.27
8/15/2015,1279542.147,894962.52
8/16/2015,19040492.33,950836.71
8/17/2015,19040492.33,950836.71
8/18/2015,13641622.23,932483.9
8/19/2015,22342291.48,926771.5
8/20/2015,60726602.77,892100.96
8/21/2015,22690278.75,909597
8/22/2015,14567269.83,904694.07
8/23/2015,17528714.37,869575.88
8/24/2015,13017080.07,787802.6
8/25/2015,42854460.01,842084.76
8/26/2015,44792175.95,771519.5
8/27/2015,22356486.11,892476
8/28/2015,13832635.27,855555.96
8/29/2015,21397486.82,877903.33
8/30/2015,10728935.6,946656.56
8/31/2015,11559447.75,819141.99
09-01-2015,12988337.13,923760
09-02-2015,14592340.48,874008.96
09-03-2015,13926552.56,898267.92
09-04-2015,14833269.03,866697.62
09-05-2015,14833269.03,881886.8
09-06-2015,13114911.12,893388.69
09-07-2015,17614944.57,959839.2
09-08-2015,13634833.31,826486.75
09-09-2015,18933607.04,851509.24
09-10-2015,16863801.29,852524.08
09-11-2015,15217779.75,1019359.04
09-12-2015,11412582.9,1044415.29
9/13/2015,12692491.31,808141.81
9/14/2015,12673625.1,810256.5
9/15/2015,15398001.85,924674.4
9/16/2015,13939823.87,943920
9/17/2015,13866113.7,854930.72
9/18/2015,14329545.3,830934
9/19/2015,13521375.39,844821.74
9/20/2015,9200032.637,766418.62
9/21/2015,9504293.699,695204
9/22/2015,13192196.61,753538.56
9/23/2015,19233663.34,923685.18
9/24/2015,11733627.16,868521.15
9/25/2015,16891696.65,853501.1
9/26/2015,15237774.66,961315.83
9/27/2015,9085345.59,842917
9/28/2015,16033418.71,836290
9/29/2015,16626431,1033908
9/30/2015,13305335.48,928562.73
10-01-2015,14408622.84,927003.42
10-02-2015,13003388.16,748769.22
10-03-2015,11745113.26,914586.08
10-04-2015,8661867.053,908309.71
10-05-2015,16040473.22,890376.84
10-06-2015,21651521.51,924519.16
10-07-2015,16009447.91,834095.25
10-08-2015,12400136.01,841733.41
10-09-2015,10510717.75,819523.44
10-10-2015,10246396.13,921712.5
10-11-2015,8756660.462,935013.52
10-12-2015,12046436.79,868877.49
10/13/2015,20041053.45,842332.5
10/14/2015,18384897.43,974099.6
10/15/2015,16600191.71,1045411.92
10/16/2015,25643112.13,1023533.62
10/17/2015,32045899.66,888738.21
10/18/2015,16433851.55,944259.12
10/19/2015,16433851.55,944259.12
10/20/2015,16059630.12,1103132.16
10/21/2015,20533408,864439.2
10/22/2015,17489825.3,983560.5
10/23/2015,25322556.83,1083198.3
10/24/2015,20969687.93,1075873.54
10/25/2015,15134081.82,980489.7
10/26/2015,34299506.03,1150243.99
10/27/2015,23638781.23,1089933.75
10/28/2015,32420944.14,1173025.4
10/29/2015,37507904.68,1024800.6
10/30/2015,45043648,1158573.88
10/31/2015,55263289.91,1360583.6
11-01-2015,37428890.45,1190201.76
11-02-2015,25642526.91,1246623
11-03-2015,70310557.42,1245221.95
11-04-2015,171565483.3,1628638
11-05-2015,240097870.2,1713673.05
11-06-2015,144544320.1,1504000
11-07-2015,104939430.6,1342629.66
11-08-2015,41397271.71,1589032.76
11-09-2015,34651606.97,1344441.24
11-10-2015,49017974.28,1402696.4
11-11-2015,78245096.35,1273595.16
11-12-2015,92221766.36,1380604.5
11/13/2015,56103254.63,1218630
11/14/2015,35918626.09,1395572.2
11/15/2015,23982824.1,1269517.5
11/16/2015,34851429.84,1175537.51
11/17/2015,28628567.52,1457241
11/18/2015,32793891.71,1360933.45
11/19/2015,25422981.21,1179974.88
11/20/2015,28290931.15,1159725
11/21/2015,35862566.28,1282480
11/22/2015,14198539.91,1456881
11/23/2015,11258958.92,1409226.76
11/24/2015,13615387.41,1306072.25
11/25/2015,16374683.09,1227886.4
11/26/2015,25111070.3,1259375
11/27/2015,73195270.68,1419492
11/28/2015,40156994.3,1348275
11/29/2015,21634897.78,1301570.64
11/30/2015,23486321.7,1436265.08
12-01-2015,51791731.6,1408908.46
12-02-2015,44265192.67,1736234.24
12-03-2015,34787805.36,1337791.88
12-04-2015,32249807.7,1316201.19
12-05-2015,40058592.29,1598511.04
12-06-2015,58053909.74,1688873.2
12-07-2015,58053909.74,1688873.2
12-08-2015,40437811.3,1505973.06
12-09-2015,22999694.48,1582724.93
12-10-2015,67053317.64,1847312.62
12-11-2015,31321399.1,2051183.4
12-12-2015,76154164.29,1961096.06
12/13/2015,107032617.8,1796268.96
12/14/2015,39287495.89,1648972.82
12/15/2015,108826070.4,1978018.4
12/16/2015,55276209.29,2234910.72
12/17/2015,85536938.66,1926328.77
12/18/2015,30852734.19,1819000.68
12/19/2015,37926164.81,1852781.15
12/20/2015,29418082.56,1803135.6
12/21/2015,54181213.77,1851709.86
12/22/2015,52315624.45,1706543
12/23/2015,30613418.73,1553396.74
12/24/2015,28293611.22,1837989.6
12/25/2015,35843916.06,1709121.75
12/26/2015,19787454.91,1537832.4
12/27/2015,91276222.44,1955357.22
12/28/2015,31955095.32,2050872.46
12/29/2015,32740834.45,1719238.9
12/30/2015,30691408.03,1652090.16
12/31/2015,30700004.84,1864368
01-01-2016,28540927.02,1557216.18
01-02-2016,20406959.21,1467328.02
01-03-2016,15069490.92,1498828.76
01-04-2016,23322149.8,1604631.24
01-05-2016,21949458.69,1906932
01-06-2016,20487753.08,1774245.2
01-07-2016,19156844.98,1477472.5
01-08-2016,58478075.98,1648782.14
01-09-2016,41191540.31,1971446.4
01-10-2016,17656850.6,1802400.6
01-11-2016,20063783.12,1909014.72
01-12-2016,25254134.41,1914972.13
1/13/2016,20987190.76,1980490.44
1/14/2016,45901744.12,1657710.63
1/15/2016,19112138.8,1439090.8
1/16/2016,116205455.8,1217938.2
1/17/2016,71683286.48,1300104
1/18/2016,25665045.63,1352544.05
1/19/2016,25780217.13,1700240.64
1/20/2016,25270093.76,1425654.9
1/21/2016,78165567.75,1509187.68
1/22/2016,37002467.86,1384752
1/23/2016,59059297.6,1610297.5
1/24/2016,24905687.73,1754466
1/25/2016,26166918.65,1694688.25
1/26/2016,27947836.81,1691196.21
1/27/2016,23253230.33,1634415.64
1/28/2016,17463880.69,1537171.65
1/29/2016,30483418.71,1434150
1/30/2016,54312432.2,1620331.7
1/31/2016,14343796.75,1689976.32
02-01-2016,17760429.8,1698131.16
02-02-2016,28865406.81,1655772
02-03-2016,19943929.1,1552556.36
02-04-2016,23767287.74,1620135.24
02-05-2016,41655064.81,1796689.96
02-06-2016,24231098.31,1755051.09
02-07-2016,30866009.85,1796933.68
02-08-2016,15640570.8,1714719.12
02-09-2016,24531012.2,1527627
02-10-2016,21330382.48,1589926.87
02-11-2016,36978851.33,1617865.62
02-12-2016,26042971.82,1824977
2/13/2016,22212756.83,1531180.44
2/14/2016,18777635.92,1500384.6
2/15/2016,30702017.31,1824390.92
2/16/2016,34078398.84,1505873.6
2/17/2016,28047318.68,1531594.54
2/18/2016,39099468.23,1481533.76
2/19/2016,32029699.84,1902961.74
2/20/2016,22201850.36,1471848.42
2/21/2016,49142940.24,1754843.64
2/22/2016,45001750.17,1386597.3
2/23/2016,25463328.11,1443980.5
2/24/2016,41312427.13,1427391
2/25/2016,29085738.81,1319648.9
2/26/2016,22095111.4,1547380.8
2/27/2016,24487221.79,1609521.62
2/28/2016,18649773.62,1431216
2/29/2016,22184549.44,1632881.49
03-01-2016,31357633.08,1495225.04
03-02-2016,30939871.91,1405736.85
03-03-2016,26429723.25,1720819.98
03-04-2016,33471079.53,1431631.68
03-05-2016,32002741.3,1604280.96
03-06-2016,50904367.53,1619238
03-07-2016,24330044.91,1437551.76
03-08-2016,25774187.79,1614392.86
03-09-2016,21813407.6,1399239.27
03-10-2016,19572952.01,1725518.7
03-11-2016,24022113.59,1692288
03-12-2016,25307656.14,1733741.52
3/13/2016,14705841.44,1362701.76
3/14/2016,20282050.79,1580232.02
3/15/2016,20597238.34,1593584.76
3/16/2016,20597238.34,1593584.76
3/17/2016,19419077.22,1787925.02
3/18/2016,18657007.43,1432167.44
3/19/2016,28073923.85,1427774.04
3/20/2016,15007027.57,1384278.67
3/21/2016,13576322.23,1563801.39
3/22/2016,18209312.25,1308642.12
3/23/2016,21365652.99,1565038.8
3/24/2016,16895793.79,1593071.4
3/25/2016,17536542.09,1588000.11
3/26/2016,14830264.68,1523337.52
3/27/2016,12371345.84,1541868.39
3/28/2016,25434491.62,1646594.4
3/29/2016,19238321.79,1519272.32
3/30/2016,30415319.92,1780614
3/31/2016,19975338.11,1660945.8
04-01-2016,18808489.14,1321282.86
04-02-2016,16409420.63,1444803.75
04-03-2016,13685333.03,1591174.42
04-04-2016,10626132.64,1554802.33
04-05-2016,15550675.15,1735875.57
04-06-2016,18164095.99,1591759.98
04-07-2016,15707133.79,1650251.71
04-08-2016,17028964.22,1558583.64
04-09-2016,20186636.24,1506409.6
04-10-2016,12511808.48,1707680.24
04-11-2016,9701992.495,1848004.29
04-12-2016,15796771.15,1607456.49
4/13/2016,25818110.24,1639676.5
4/14/2016,16364789.57,1685701.7
4/15/2016,12971709.87,1767502.96
4/16/2016,22879890.52,1574760.3
4/17/2016,13788621.11,1550671.73
4/18/2016,12692790,1642389.18
4/19/2016,17694903.86,1460870.32
4/20/2016,17920859.94,1629131.43
4/21/2016,35503227.43,1843768.255
4/22/2016,29501269.42,1721837.362
4/23/2016,23844241.72,1618011.291
4/24/2016,16802671.91,1639604.701
4/25/2016,29353633.46,1531303.62
4/26/2016,36817995.51,1492839.928
4/27/2016,34854624.6,1924687.353
4/28/2016,42654741.36,1463200.885
4/29/2016,38051508.65,1552496.677
4/30/2016,21063414.66,1824603.319
05-01-2016,17046473.34,1650450.466
05-02-2016,10517715.54,1766704.32
05-03-2016,34283316.48,1762341.417
05-04-2016,23866897.41,1722607.801
05-05-2016,18922797.28,1900230.174
05-06-2016,19214683.74,1769132.628
05-07-2016,32475379.45,1887205.007
05-08-2016,15060351.77,1738667.632
05-09-2016,12940418.12,1881265.308
05-10-2016,23824164.12,2015490.719
05-11-2016,28095275.36,1799145.836
05-12-2016,20927427.5,1525359.473
5/13/2016,22652718.67,1601340.812
5/14/2016,15841283.88,1757652.486
5/15/2016,10458258.43,1662212.65
5/16/2016,9548354.609,1609202.062
5/17/2016,17875806.65,1630979.375
5/18/2016,16508087.61,1622904.537
5/19/2016,14866087.64,1770178.43
5/20/2016,26518499.39,1361086.733
5/21/2016,25045661.43,1666418.673
5/22/2016,11310985.63,1589937.028
5/23/2016,12185445.88,2033724.973
5/24/2016,16267423.84,2025077.241
5/25/2016,15674746.77,1663136.19
5/26/2016,17482963.79,1583655.904
5/27/2016,16430495.24,1575322.68
5/28/2016,62133880.56,1667597.593
5/29/2016,68432471.56,1764424.681
5/30/2016,72487384.55,1906764.237
5/31/2016,41187985.58,1934163.223
06-01-2016,59032595.97,1714201.24
06-02-2016,34219344.82,1972575.77
06-03-2016,26922628.86,1894573.921
06-04-2016,60092817.48,2047467.652
06-05-2016,45168189.8,1733523.116
06-06-2016,30675648.7,2479401.39
06-07-2016,34509545.46,2514600.576
06-08-2016,47316934.32,2169535.062
06-09-2016,28300189.16,2112419.154
06-10-2016,30222288.21,2410788.567
06-11-2016,24377615.47,2116658.575
06-12-2016,24538115.33,2364669.104
6/13/2016,143472595.5,2467036.731
6/14/2016,146971122.8,2830943.5
6/15/2016,84746672.71,2277298.22
6/16/2016,48065817.39,2681772.09
6/17/2016,169439516.7,2863856.69
6/18/2016,128874495.6,2779037.6
6/19/2016,85041797.51,3016479.89
6/20/2016,40868096.62,3392968.32
6/21/2016,36207387.18,3057429
6/22/2016,149642818.4,2506373.5
6/23/2016,106868002.1,1909240
6/24/2016,145480129.3,2193393.94
6/25/2016,117308802.5,2149986.77
6/26/2016,64948673.82,2760622.54
6/27/2016,50909007.76,2297205.75
6/28/2016,59731341.43,2386530.51
6/29/2016,55881769.63,2418860.27
6/30/2016,68912927.9,2340735.09
07-01-2016,66687600.54,2538866.97
07-02-2016,61281896.96,2649743.25
07-03-2016,45483640.65,2625265.08
07-04-2016,57134569.79,2541313.4
07-05-2016,33361880.2,2555599.5
07-06-2016,31161665.02,2420500.04
07-07-2016,27360174.45,2367306.17
07-08-2016,93994828.71,2195264.88
07-09-2016,46643049.37,2401373.19
07-10-2016,78574448.68,2036093.74
07-11-2016,28357316.1,1267110
07-12-2016,26402272.48,1162507.11
7/13/2016,48343367.13,1213263.1
7/14/2016,53026862.77,1070321.94
7/15/2016,34318017.31,1175290.03
7/16/2016,26928546.83,1127082.34
7/17/2016,13030366.55,1302095.02
7/18/2016,26346610.59,1266649
7/19/2016,30616321.58,1260663.03
7/20/2016,18855335.64,1084448.36
7/21/2016,21835386.17,1253687.59
7/22/2016,19396531.87,1108239.16
7/23/2016,36015630.81,1049710.54
7/24/2016,22033362.32,1073869.3
